commentCount,dislikeCount,likeCount,viewCount,commentators_uniq,comments_obscene_cnt,video_age,performer,title,music_style
369.0,1316.0,14286.0,6971090.0,312.0,1.0,3251,валерия,ВАЛЕРИЯ - Капелькою,estrada
0.0,0.0,13.0,3999.0,312.0,1.0,2991,валерия,ВАЛЕРИЯ - Капелькою,estrada
6.0,13.0,228.0,93296.0,6.0,0.0,3209,валерия,ВАЛЕРИЯ - Капелькою (Vengerov & Fedoroff remix),estrada
4.0,2.0,38.0,20973.0,4.0,0.0,3161,валерия,ВАЛЕРИЯ - Капелькою (remix) LIVE. Витебск 2010,estrada
0.0,3.0,41.0,23362.0,,,3140,валерия,"ВАЛЕРИЯ - Капелькою (remix). Новая волна 2010, Муз-ТВ",estrada
1.0,1.0,24.0,7058.0,1.0,0.0,3200,валерия,ВАЛЕРИЯ - Капелькою. ZD Awards 2010,estrada
5.0,18.0,328.0,81736.0,5.0,0.0,3278,валерия,ВАЛЕРИЯ - Капелькою. Все песни для любимой 2010,estrada
7.0,11.0,78.0,47495.0,7.0,0.0,3197,валерия,ВАЛЕРИЯ - Капелькою. День России 2010,estrada
9.0,11.0,117.0,77072.0,9.0,0.0,3151,валерия,ВАЛЕРИЯ - Капелькою. Новая волна 2010,estrada
7.0,1.0,31.0,19932.0,,,2992,валерия,ВАЛЕРИЯ - Капелькою. Песня года 2010,estrada
1.0,1.0,15.0,2836.0,1.0,0.0,3278,валерия,"ВАЛЕРИЯ - Капелькою. Субботний вечер, Россия1",estrada
8.0,24.0,209.0,93152.0,7.0,0.0,3236,валерия,"ВАЛЕРИЯ - Капелькою. Удачные песни 2010, Россия 1",estrada
6.0,3.0,123.0,26502.0,6.0,0.0,3228,валерия,"ВАЛЕРИЯ - Ключики, Была любовь LIVE 2006",estrada
7.0,3.0,65.0,18528.0,7.0,0.0,2896,валерия,ВАЛЕРИЯ - Ключики. Новые Песни о Главном 2005,estrada
1.0,11.0,141.0,61375.0,1.0,0.0,3247,валерия,ВАЛЕРИЯ - Кривое зеркало. Новая волна 2009,estrada
3.0,2.0,37.0,17708.0,3.0,0.0,3104,валерия,ВАЛЕРИЯ - Кривое зеркало. Субботний вечер 2010,estrada
3.0,1.0,21.0,13752.0,,,3366,валерия,"ВАЛЕРИЯ - Кривое зеркало. Субботний вечер, Россия",estrada
4.0,1.0,27.0,5971.0,4.0,0.0,3194,валерия,ВАЛЕРИЯ - Маленький принц,estrada
34.0,25.0,314.0,123487.0,31.0,0.0,3328,валерия,ВАЛЕРИЯ - Маленький принц LIVE. ДОстояние РЕспублики 2010,estrada
48.0,102.0,1578.0,324102.0,31.0,0.0,2971,валерия,ВАЛЕРИЯ - Маленький принц. Первый канал,estrada
3.0,1.0,21.0,8137.0,3.0,0.0,3246,валерия,ВАЛЕРИЯ - Маленький принц. Россия 2008,estrada
64.0,150.0,2635.0,1298555.0,46.0,0.0,4413,валерия,ВАЛЕРИЯ - Маленький самолёт,estrada
9.0,5.0,176.0,65014.0,9.0,0.0,2940,валерия,ВАЛЕРИЯ - Маленький самолёт. Парад звёзд 2011,estrada
5.0,7.0,83.0,22393.0,5.0,0.0,3246,валерия,"ВАЛЕРИЯ - Маленький самолёт. Субботний вечер, Россия1",estrada
2.0,4.0,66.0,15636.0,2.0,0.0,2626,валерия,ВАЛЕРИЯ - Меняемся игрушками. Концерт в Артеке 2011,estrada
4.0,0.0,18.0,6026.0,4.0,0.0,3245,валерия,ВАЛЕРИЯ - Меняемся игрушками. Субботний вечер 2009,estrada
69.0,165.0,2230.0,833405.0,39.0,1.0,3983,валерия,ВАЛЕРИЯ - Метелица,estrada
14.0,17.0,143.0,71922.0,13.0,0.0,3983,валерия,ВАЛЕРИЯ - Москва слезам не верит,estrada
16.0,21.0,283.0,122780.0,15.0,0.0,3979,валерия,ВАЛЕРИЯ - Моя Москва,estrada
64.0,99.0,1335.0,1022251.0,53.0,0.0,4162,валерия,ВАЛЕРИЯ - Моя любовь,estrada
3.0,3.0,62.0,12546.0,9.0,0.0,3229,валерия,ВАЛЕРИЯ - Мы вместе,estrada
7.0,37.0,422.0,219146.0,9.0,0.0,3342,валерия,ВАЛЕРИЯ - Мы вместе,estrada
2.0,1.0,31.0,12526.0,,,2989,валерия,"ВАЛЕРИЯ - Мы вместе. Рождественская ""Песенка года"" 2011",estrada
1.0,3.0,89.0,32758.0,1.0,0.0,3315,валерия,"ВАЛЕРИЯ - Мы вместе. Субботний вечер, Россия",estrada
97.0,509.0,6089.0,2787169.0,85.0,1.0,3979,валерия,ВАЛЕРИЯ - Не обижай меня,estrada
32.0,57.0,416.0,363715.0,29.0,0.0,3982,валерия,ВАЛЕРИЯ - Не обманывай,estrada
4.0,2.0,46.0,12598.0,,,2865,валерия,ВАЛЕРИЯ - Не обманывай. Песня года 2001,estrada
4.0,1.0,18.0,13999.0,,,2556,валерия,"ВАЛЕРИЯ - Небо звездами. ""Девушки моей мечты - 2012""",estrada
1.0,3.0,27.0,8605.0,1.0,0.0,2624,валерия,ВАЛЕРИЯ - Небо звездами. Юбилейный вечер Юрия Никулина,estrada
0.0,1.0,34.0,7689.0,14.0,0.0,3229,валерия,ВАЛЕРИЯ - Нежность моя,estrada
2.0,4.0,78.0,32193.0,2.0,0.0,3119,валерия,ВАЛЕРИЯ - Нежность моя. Детская Новая волна 2010,estrada
13.0,24.0,527.0,132980.0,13.0,0.0,3246,валерия,ВАЛЕРИЯ - Нежность моя. Фабрика звезд 2006 год,estrada
7.0,10.0,49.0,36749.0,7.0,0.0,3391,валерия,ВАЛЕРИЯ - Ненаглядный мой,estrada
1.0,3.0,42.0,11755.0,1.0,0.0,3246,валерия,"ВАЛЕРИЯ - Неподконтрольно. Субботний вечер, Россия1",estrada
8.0,4.0,82.0,14042.0,6.0,0.0,3278,валерия,ВАЛЕРИЯ - Несёт меня течение. Концерт Юрия Антонова 2010,estrada
6.0,5.0,125.0,26313.0,6.0,0.0,3246,валерия,ВАЛЕРИЯ - Несёт меня течение. Новая волна 2009,estrada
31.0,11.0,220.0,40698.0,29.0,0.0,2889,валерия,"ВАЛЕРИЯ - Никто, как ты... (french version) / Personne comme toi",estrada
1.0,9.0,104.0,28651.0,1.0,0.0,3342,валерия,"ВАЛЕРИЯ - Никто, как ты... Золотой граммофон 2009",estrada
7.0,28.0,195.0,61546.0,6.0,0.0,3342,валерия,"ВАЛЕРИЯ - Никто, как ты... Лучшие песни 2009",estrada
2.0,0.0,51.0,14058.0,,,2928,валерия,"ВАЛЕРИЯ - Никто, как ты... Парад звёзд 2011 Россия1",estrada
7.0,1.0,36.0,11949.0,6.0,0.0,3342,валерия,"ВАЛЕРИЯ - Никто, как ты... Песня года 2009",estrada
3.0,0.0,22.0,7861.0,3.0,0.0,3160,валерия,"ВАЛЕРИЯ - Никто, как ты... Юрмала, Новая волна 2009",estrada
44.0,80.0,485.0,169722.0,32.0,0.0,2721,валерия,"ВАЛЕРИЯ - Нищая (романс). ""Призрак оперы"". 1 канал",estrada
0.0,0.0,20.0,7765.0,,,3273,валерия,ВАЛЕРИЯ - Одни дома (СТС) 1,estrada
0.0,2.0,17.0,4789.0,,,3273,валерия,ВАЛЕРИЯ - Одни дома (СТС) 2,estrada
2.0,2.0,18.0,5191.0,2.0,0.0,3273,валерия,ВАЛЕРИЯ - Одни дома (СТС) 3,estrada
19.0,30.0,396.0,341212.0,19.0,0.0,4318,валерия,ВАЛЕРИЯ - Оправдаешь ли ты...,estrada
2.0,2.0,27.0,6015.0,2.0,0.0,2999,валерия,ВАЛЕРИЯ - Оправдаешь ли ты... Вечер Вячеслава Тихонова,estrada
2.0,2.0,60.0,15501.0,1.0,0.0,3219,валерия,ВАЛЕРИЯ - От разлуки до любви 2009 (Сочи 2014),estrada
161.0,768.0,8881.0,5256278.0,137.0,0.0,4413,валерия,ВАЛЕРИЯ - Отпусти меня,estrada
5.0,2.0,42.0,13227.0,,,3153,валерия,ВАЛЕРИЯ - Отпусти меня. Зелёна-Гура 2010,estrada
19.0,54.0,459.0,157809.0,16.0,0.0,3979,валерия,ВАЛЕРИЯ - Отцвели уж давно хризантемы в саду,estrada
14.0,27.0,58.0,30502.0,11.0,0.0,2742,валерия,"ВАЛЕРИЯ - Песня Вани. ""Призрак оперы"". 1 канал",estrada
61.0,92.0,1194.0,482122.0,55.0,0.0,3587,валерия,ВАЛЕРИЯ - По дороге любви,estrada
0.0,1.0,24.0,4712.0,,,3272,валерия,ВАЛЕРИЯ - По дороге любви. День защиты детей 2009,estrada
5.0,2.0,30.0,6070.0,5.0,0.0,3153,валерия,ВАЛЕРИЯ - Подберу музыку LIVE. Витебск 2010,estrada
7.0,6.0,103.0,21372.0,6.0,0.0,3259,валерия,ВАЛЕРИЯ - Последняя поэма LIVE. ДОстояние РЕспублики 2010,estrada
5.0,2.0,52.0,15564.0,5.0,0.0,2637,валерия,ВАЛЕРИЯ - Птица-разлука. Золотой граммофон 2011,estrada
9.0,21.0,300.0,131332.0,8.0,0.0,3147,валерия,ВАЛЕРИЯ - Птица-разлука. Новая волна 2010,estrada
5.0,0.0,14.0,6436.0,9.0,0.0,3104,валерия,ВАЛЕРИЯ - Птица-разлука. Субботний вечер 2010,estrada
7.0,2.0,61.0,26075.0,9.0,0.0,3183,валерия,ВАЛЕРИЯ - Птица-разлука. Субботний вечер 2010,estrada
3.0,2.0,30.0,6136.0,3.0,0.0,3278,валерия,ВАЛЕРИЯ - Птица-разлука. Шоу Валентина Юдашкина 2010,estrada
15.0,29.0,443.0,227745.0,15.0,0.0,4413,валерия,ВАЛЕРИЯ - Радуга-дуга,estrada
18.0,60.0,1125.0,398536.0,18.0,0.0,3982,валерия,ВАЛЕРИЯ - Рига-Москва,estrada
1.0,0.0,24.0,8271.0,1.0,0.0,2756,валерия,ВАЛЕРИЯ - Рига-Москва. Детская Новая Волна 2011,estrada
11.0,7.0,68.0,29699.0,10.0,0.0,2783,валерия,ВАЛЕРИЯ - Рига-Москва. Новая волна 2011,estrada
3.0,2.0,37.0,9773.0,3.0,0.0,2720,валерия,ВАЛЕРИЯ - Рига-Москва. Субботний вечер. Россия 1,estrada
9.0,26.0,251.0,98666.0,9.0,0.0,3978,валерия,ВАЛЕРИЯ - С добрым утром,estrada
102.0,174.0,2587.0,1021401.0,83.0,1.0,3979,валерия,ВАЛЕРИЯ - Самолёт,estrada
3.0,1.0,72.0,15339.0,2.0,0.0,3182,валерия,ВАЛЕРИЯ - Самолёт LIVE. 6 Песен на Бис 1996 год,estrada
9.0,2.0,32.0,9632.0,4.0,1.0,3056,валерия,ВАЛЕРИЯ - Самолёт. Музыкальный ринг НТВ,estrada
5.0,5.0,30.0,12067.0,4.0,0.0,3361,валерия,ВАЛЕРИЯ - Снежинка. Канал Бибигон. Новый год 2008,estrada
60.0,234.0,3001.0,1374773.0,52.0,0.0,3978,валерия,ВАЛЕРИЯ - Таю,estrada
13.0,39.0,333.0,149859.0,13.0,0.0,3982,валерия,ВАЛЕРИЯ - Только раз бывает в жизни встреча,estrada
41.0,41.0,938.0,270938.0,37.0,1.0,3979,валерия,ВАЛЕРИЯ - Цветы,estrada
11.0,5.0,152.0,53145.0,8.0,0.0,3235,валерия,ВАЛЕРИЯ - Часики LIVE 2006,estrada
1.0,0.0,50.0,8414.0,1.0,0.0,3278,валерия,ВАЛЕРИЯ - Часики LIVE. ДОстояние РЕспублики 2010,estrada
15.0,19.0,327.0,83844.0,12.0,0.0,2728,валерия,ВАЛЕРИЯ - Часики LIVE. Мурзилки International. Авторадио 2011,estrada
14.0,32.0,310.0,115716.0,12.0,0.0,2986,валерия,ВАЛЕРИЯ - Часики LIVE. Хиты и звезды 2010,estrada
3.0,0.0,13.0,3243.0,,,3056,валерия,ВАЛЕРИЯ - Часики. Музыкальный ринг НТВ,estrada
6.0,6.0,136.0,37626.0,6.0,0.0,3246,валерия,ВАЛЕРИЯ - Часики. Премия Муз-ТВ 2004,estrada
63.0,86.0,1120.0,914957.0,53.0,0.0,4413,валерия,ВАЛЕРИЯ - Часики. Тотальное шоу MTV,estrada
4.0,4.0,72.0,20270.0,2.0,0.0,3272,валерия,"ВАЛЕРИЯ - Человек дождя. Субботний вечер, Россия1",estrada
4.0,6.0,80.0,19359.0,4.0,0.0,3233,валерия,ВАЛЕРИЯ - Черно-белый цвет,estrada
6.0,14.0,282.0,69738.0,6.0,0.0,3235,валерия,ВАЛЕРИЯ - Чёрно-белый цвет LIVE 2006,estrada
6.0,5.0,52.0,25220.0,6.0,0.0,4288,валерия,"ВАЛЕРИЯ - Чёрно-белый цвет LIVE in Kiev, Ukraine",estrada
1.0,0.0,26.0,9740.0,1.0,0.0,3228,валерия,ВАЛЕРИЯ - Я лечу LIVE 2006,estrada
9.0,8.0,203.0,63627.0,9.0,0.0,2874,валерия,"ВАЛЕРИЯ - Я лечу. Праздничный вечер, Россия1 2011",estrada
16.0,21.0,398.0,166153.0,16.0,0.0,2560,валерия,ВАЛЕРИЯ - Я тебя отпустила. Премьера песни! NEW 2012,estrada
130.0,,,103842.0,121.0,0.0,843,валерия,ВАЛЕРИЯ И АЛЕКСЕЙ ГЛЫЗИН - ОН И ОНА (OFFICIAL VIDEO),estrada
0.0,0.0,13.0,1550.0,,,3255,валерия,"ВАЛЕРИЯ в Оренбурге. Тур ""По дороге любви"" 2009",estrada
2.0,1.0,19.0,9138.0,2.0,0.0,2522,валерия,"ВАЛЕРИЯ в программе ""НТВ утром"" 17 апреля 2012",estrada
28.0,75.0,320.0,195156.0,20.0,0.0,2573,валерия,"ВАЛЕРИЯ в программе ""Пока все дома"". 1 канал 2012",estrada
5.0,3.0,23.0,19320.0,4.0,0.0,3216,валерия,"ВАЛЕРИЯ в программе ""Смак"" с Андреем Макаревичем",estrada
3.0,5.0,38.0,35874.0,3.0,0.0,2741,валерия,"ВАЛЕРИЯ в программе ""Субботник"" с Татьяной Лазаревой",estrada
2.0,3.0,44.0,16505.0,,,3043,валерия,"ВАЛЕРИЯ в проекте ""Девчата"" на канале Россия1",estrada
